## Wed Oct 13 12:46:17 2021
## emapper-2.1.6
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_0a_nlxc0 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_0a_nlxc0 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_0a_nlxc0/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
lcl|LT708304.1_prot_SIU01663.1_3077	419947.MRA_3044	0.0	1360.0	COG0272@1|root,COG0272@2|Bacteria,2GJUY@201174|Actinobacteria,232MT@1762|Mycobacteriaceae	201174|Actinobacteria	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA	ligA	GO:0000287,GO:0003674,GO:0003824,GO:0003909,GO:0003911,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006259,GO:0006266,GO:0006281,GO:0006284,GO:0006288,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016874,GO:0016886,GO:0030312,GO:0033554,GO:0034641,GO:0040007,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0050896,GO:0051103,GO:0051716,GO:0071704,GO:0071944,GO:0090304,GO:0140097,GO:1901360	6.5.1.2	ko:K01972	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	-	R00382	RC00005	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	BRCT,DNA_ligase_OB,DNA_ligase_ZBD,DNA_ligase_aden,HHH_2
lcl|LT708304.1_prot_SIU01664.1_3078	419947.MRA_3045	6.29e-227	627.0	COG0620@1|root,COG0620@2|Bacteria,2GMPS@201174|Actinobacteria,235IR@1762|Mycobacteriaceae	201174|Actinobacteria	E	Methionine synthase	-	-	-	-	-	-	-	-	-	-	-	-	Meth_synt_2
lcl|LT708304.1_prot_SIU01665.1_3079	419947.MRA_3046	5.5e-148	416.0	2AG2D@1|root,3166R@2|Bacteria,2IF8K@201174|Actinobacteria,2381H@1762|Mycobacteriaceae	201174|Actinobacteria	S	PknH-like extracellular domain	lpqA	-	-	-	-	-	-	-	-	-	-	-	PknH_C
lcl|LT708304.1_prot_SIU01666.1_3080	419947.MRA_3047	6.81e-83	244.0	COG4842@1|root,COG4842@2|Bacteria	2|Bacteria	S	protein secretion by the type VII secretion system	esxH	-	-	ko:K14956	ko05152,map05152	-	-	-	ko00000,ko00001	-	-	-	WXG100
lcl|LT708304.1_prot_SIU01667.1_3081	419947.MRA_3048	5.54e-273	751.0	COG5651@1|root,COG5651@2|Bacteria,2H3B1@201174|Actinobacteria,23D7J@1762|Mycobacteriaceae	201174|Actinobacteria	N	Ribulose-phosphate 3-epimerase	-	GO:0008150,GO:0040007,GO:0044110,GO:0044116,GO:0044117,GO:0044119,GO:0044403,GO:0044419,GO:0051704	-	-	-	-	-	-	-	-	-	-	PPE
lcl|LT708304.1_prot_SIU01669.1_3083	419947.MRA_3050	2.28e-63	193.0	COG4842@1|root,COG4842@2|Bacteria,2IM1J@201174|Actinobacteria,239WH@1762|Mycobacteriaceae	201174|Actinobacteria	S	Belongs to the WXG100 family	esxH	GO:0005575,GO:0032991	-	-	-	-	-	-	-	-	-	-	WXG100
lcl|LT708304.1_prot_SIU01670.1_3084	419947.MRA_3051	3.64e-56	175.0	2A0FY@1|root,30NJS@2|Bacteria,2IM8T@201174|Actinobacteria,239XK@1762|Mycobacteriaceae	201174|Actinobacteria	-	-	esxG	GO:0005575,GO:0032991	-	-	-	-	-	-	-	-	-	-	WXG100
lcl|LT708304.1_prot_SIU01671.1_3085	419947.MRA_3052	2.63e-273	752.0	COG5651@1|root,COG5651@2|Bacteria,2H3B1@201174|Actinobacteria,23D7J@1762|Mycobacteriaceae	201174|Actinobacteria	N	Ribulose-phosphate 3-epimerase	-	-	-	-	-	-	-	-	-	-	-	-	PPE
lcl|LT708304.1_prot_SIU01672.1_3086	419947.MRA_3053	7.05e-55	172.0	2B7DA@1|root,320GU@2|Bacteria,2IQKA@201174|Actinobacteria,23AJF@1762|Mycobacteriaceae	201174|Actinobacteria	S	Cell motility protein	-	-	-	-	-	-	-	-	-	-	-	-	PE
lcl|LT708304.1_prot_SIU01673.1_3087	419947.MRA_1208	6.1e-294	803.0	COG3328@1|root,COG3328@2|Bacteria,2GM8F@201174|Actinobacteria,234FU@1762|Mycobacteriaceae	201174|Actinobacteria	L	Transposase, mutator	-	-	-	ko:K07493	-	-	-	-	ko00000	-	-	-	Transposase_mut
lcl|LT708304.1_prot_SIU01674.1_3088	419947.MRA_3055	8.46e-263	720.0	COG0482@1|root,COG0482@2|Bacteria,2GIUQ@201174|Actinobacteria,235TN@1762|Mycobacteriaceae	201174|Actinobacteria	J	Catalyzes the 2-thiolation of uridine at the wobble position (U34) of tRNA, leading to the formation of s(2)U34	mnmA	-	2.8.1.13	ko:K00566	ko04122,map04122	-	R08700	RC02313,RC02315	ko00000,ko00001,ko01000,ko03016	-	-	-	tRNA_Me_trans
lcl|LT708304.1_prot_SIU01675.1_3089	419947.MRA_3056	3.38e-273	748.0	COG1104@1|root,COG1104@2|Bacteria,2GKUT@201174|Actinobacteria,233F0@1762|Mycobacteriaceae	201174|Actinobacteria	E	Cysteine desulfurase	iscS	GO:0003674,GO:0003824,GO:0006790,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016226,GO:0016740,GO:0016782,GO:0016783,GO:0022607,GO:0031071,GO:0031163,GO:0040007,GO:0044085,GO:0044237,GO:0051186,GO:0071840	2.8.1.7	ko:K04487	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07460,R11528,R11529	RC01789,RC02313	ko00000,ko00001,ko01000,ko02048,ko03016,ko03029	-	-	-	Aminotran_5
lcl|LT708304.1_prot_SIU01676.1_3090	419947.MRA_3057	2.18e-215	595.0	COG0204@1|root,COG0204@2|Bacteria,2GJBQ@201174|Actinobacteria,234EG@1762|Mycobacteriaceae	201174|Actinobacteria	I	Acyltransferase	-	-	2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransferase
lcl|LT708304.1_prot_SIU01677.1_3091	419947.MRA_3058	7.21e-185	513.0	COG3176@1|root,COG3176@2|Bacteria,2GKKH@201174|Actinobacteria,232SA@1762|Mycobacteriaceae	201174|Actinobacteria	S	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_5
lcl|LT708304.1_prot_SIU01678.1_3092	419947.MRA_3059	1.41e-186	523.0	COG2025@1|root,COG2025@2|Bacteria,2GJWH@201174|Actinobacteria,233G5@1762|Mycobacteriaceae	201174|Actinobacteria	C	Electron transfer flavoprotein	etfA	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K03522	-	-	-	-	ko00000,ko04147	-	-	-	ETF,ETF_alpha
lcl|LT708304.1_prot_SIU01679.1_3093	419947.MRA_3060	1.32e-181	506.0	COG2086@1|root,COG2086@2|Bacteria,2GKV6@201174|Actinobacteria,23400@1762|Mycobacteriaceae	201174|Actinobacteria	C	Electron transfer flavoprotein	etfB	GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006091,GO:0008150,GO:0008152,GO:0009055,GO:0009987,GO:0016020,GO:0016491,GO:0022900,GO:0030312,GO:0040007,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0055114,GO:0071944	-	ko:K03521	-	-	-	-	ko00000	-	-	-	ETF
lcl|LT708304.1_prot_SIU01680.1_3094	419947.MRA_3061	8.79e-200	553.0	COG2227@1|root,COG2227@2|Bacteria,2GMMX@201174|Actinobacteria,232UJ@1762|Mycobacteriaceae	201174|Actinobacteria	H	Methyltransferase	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016020,GO:0016740,GO:0016741,GO:0032259,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944	2.1.1.222,2.1.1.64	ko:K00568	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00117	R04988,R05614,R08769,R08781	RC00003,RC00392,RC01895	ko00000,ko00001,ko00002,ko01000	-	-	-	Methyltransf_11,Methyltransf_23
lcl|LT708304.1_prot_SIU01681.1_3095	419947.MRA_3062	0.0	1082.0	COG1543@1|root,COG1543@2|Bacteria,2GKTI@201174|Actinobacteria,2333G@1762|Mycobacteriaceae	201174|Actinobacteria	G	Belongs to the glycosyl hydrolase 57 family	-	GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	2.4.1.18	ko:K16149	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02110	-	ko00000,ko00001,ko00002,ko01000	-	GH57	-	DUF1957,Glyco_hydro_57
lcl|LT708304.1_prot_SIU01682.1_3096	419947.MRA_3063	6.97e-304	828.0	COG0297@1|root,COG0297@2|Bacteria,2I2EE@201174|Actinobacteria,233YQ@1762|Mycobacteriaceae	201174|Actinobacteria	G	Glycosyl transferase, group 1	-	GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0006073,GO:0006091,GO:0006112,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009250,GO:0009987,GO:0015980,GO:0016051,GO:0016740,GO:0016757,GO:0033692,GO:0034637,GO:0034645,GO:0040007,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0055114,GO:0071704,GO:1901135,GO:1901137,GO:1901576,GO:1903509	2.4.1.11	ko:K16150	ko00500,ko01100,map00500,map01100	-	R00292	RC00005	ko00000,ko00001,ko01000,ko01003	-	GT4	-	Glyco_transf_4,Glycos_transf_1
lcl|LT708304.1_prot_SIU01683.1_3097	419947.MRA_3064	5.01e-96	278.0	2C72U@1|root,32W8F@2|Bacteria,2GTSA@201174|Actinobacteria,2396T@1762|Mycobacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
lcl|LT708304.1_prot_SIU01684.1_3098	419947.MRA_3065	8.3e-123	350.0	2E9A0@1|root,333I1@2|Bacteria,2HSBR@201174|Actinobacteria,233C7@1762|Mycobacteriaceae	201174|Actinobacteria	S	Domain of unknown function (DUF4333)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4333
lcl|LT708304.1_prot_SIU01685.1_3099	419947.MRA_3066	3.36e-217	599.0	COG0110@1|root,COG0110@2|Bacteria,2GNUB@201174|Actinobacteria,234EJ@1762|Mycobacteriaceae	201174|Actinobacteria	S	acetyltransferase	-	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	2.3.1.79	ko:K00661	-	-	-	-	ko00000,ko01000	-	-	-	Hexapep,Hexapep_2
lcl|LT708304.1_prot_SIU01686.1_3100	419947.MRA_3067	3.9e-269	735.0	COG1520@1|root,COG1520@2|Bacteria,2I0E3@201174|Actinobacteria,2356B@1762|Mycobacteriaceae	201174|Actinobacteria	S	Pyrrolo-quinoline quinone	-	-	-	-	-	-	-	-	-	-	-	-	PQQ_2,PQQ_3
lcl|LT708304.1_prot_SIU01687.1_3101	419947.MRA_3068	2.14e-163	457.0	28KR0@1|root,2ZA8P@2|Bacteria,2GSFZ@201174|Actinobacteria,235I9@1762|Mycobacteriaceae	201174|Actinobacteria	S	Protein of unknown function (DUF3298)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3298
lcl|LT708304.1_prot_SIU01688.1_3102	419947.MRA_3069	3.3e-260	712.0	COG2263@1|root,COG2263@2|Bacteria,2I46J@201174|Actinobacteria,2334Y@1762|Mycobacteriaceae	201174|Actinobacteria	J	DNA repair	-	GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0032259,GO:0034641,GO:0036260,GO:0036261,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071164,GO:0071704,GO:0090304,GO:0140098,GO:1901360	-	-	-	-	-	-	-	-	-	-	-
lcl|LT708304.1_prot_SIU01689.1_3103	419947.MRA_3070	1.79e-246	675.0	COG0500@1|root,COG2226@2|Bacteria,2HNEY@201174|Actinobacteria,234KM@1762|Mycobacteriaceae	201174|Actinobacteria	Q	Methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11
lcl|LT708304.1_prot_SIU01690.1_3104	419947.MRA_3071	8.58e-172	480.0	COG1024@1|root,COG1024@2|Bacteria,2GJW5@201174|Actinobacteria,232SP@1762|Mycobacteriaceae	201174|Actinobacteria	I	Enoyl-CoA hydratase	echA17	GO:0003674,GO:0003824,GO:0004300,GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006629,GO:0006631,GO:0006635,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009987,GO:0016020,GO:0016042,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044464,GO:0046395,GO:0055114,GO:0071704,GO:0071944,GO:0072329,GO:1901575	4.2.1.17	ko:K01692	ko00071,ko00280,ko00281,ko00310,ko00360,ko00362,ko00380,ko00410,ko00627,ko00640,ko00650,ko00903,ko00930,ko01100,ko01110,ko01120,ko01130,ko01212,map00071,map00280,map00281,map00310,map00360,map00362,map00380,map00410,map00627,map00640,map00650,map00903,map00930,map01100,map01110,map01120,map01130,map01212	M00032,M00087	R03026,R03045,R04137,R04170,R04204,R04224,R04738,R04740,R04744,R04746,R04749,R05595,R06411,R06412,R06942,R08093	RC00831,RC00834,RC01086,RC01095,RC01098,RC01103,RC01217,RC02115	ko00000,ko00001,ko00002,ko01000	-	-	-	ECH_1
lcl|LT708304.1_prot_SIU01691.1_3105	419947.MRA_3072	2.98e-214	590.0	COG0494@1|root,COG0494@2|Bacteria,2GN6D@201174|Actinobacteria,232VR@1762|Mycobacteriaceae	201174|Actinobacteria	L	Nudix hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	NUDIX
lcl|LT708304.1_prot_SIU01692.1_3106	419947.MRA_3073	6.17e-202	559.0	COG1119@1|root,COG1119@2|Bacteria,2GIXX@201174|Actinobacteria,235YF@1762|Mycobacteriaceae	201174|Actinobacteria	P	ABC transporter	ylmA	-	3.6.3.34	ko:K02013	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14	-	-	ABC_tran
lcl|LT708304.1_prot_SIU01693.1_3107	419947.MRA_3074	6.21e-284	777.0	COG0560@1|root,COG3830@1|root,COG0560@2|Bacteria,COG3830@2|Bacteria,2GJDH@201174|Actinobacteria,233NI@1762|Mycobacteriaceae	201174|Actinobacteria	ET	phosphoserine phosphatase	serB	GO:0003674,GO:0003824,GO:0004647,GO:0004721,GO:0004722,GO:0005488,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016597,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0031406,GO:0036094,GO:0036211,GO:0040007,GO:0042578,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0140096,GO:1901564	3.1.3.3	ko:K01079	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R00582	RC00017	ko00000,ko00001,ko00002,ko01000,ko01009	-	-	iNJ661.Rv3042c	ACT_6,HAD
lcl|LT708304.1_prot_SIU01694.1_3108	419947.MRA_3075	0.0	1154.0	COG0843@1|root,COG0843@2|Bacteria,2GJHX@201174|Actinobacteria,233K8@1762|Mycobacteriaceae	201174|Actinobacteria	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B	ctaD	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006091,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015672,GO:0015980,GO:0015988,GO:0015990,GO:0016020,GO:0016021,GO:0022900,GO:0022904,GO:0031224,GO:0031226,GO:0034220,GO:0040007,GO:0044237,GO:0044425,GO:0044459,GO:0044464,GO:0045333,GO:0051179,GO:0051234,GO:0055085,GO:0055114,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:1902600	1.9.3.1	ko:K02274	ko00190,ko01100,map00190,map01100	M00155	R00081	RC00016	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.3,3.D.4.4,3.D.4.6	-	-	COX1
lcl|LT708304.1_prot_SIU01695.1_3109	419947.MRA_3076	1.43e-250	688.0	COG0614@1|root,COG0614@2|Bacteria,2HU5V@201174|Actinobacteria,232T3@1762|Mycobacteriaceae	201174|Actinobacteria	P	Periplasmic binding protein	fecB	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	Peripla_BP_2
lcl|LT708304.1_prot_SIU01696.1_3110	419947.MRA_3077	4.63e-254	696.0	COG1064@1|root,COG1064@2|Bacteria,2GNVQ@201174|Actinobacteria,232RS@1762|Mycobacteriaceae	201174|Actinobacteria	S	alcohol dehydrogenase	adhC	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K13979	-	-	-	-	ko00000,ko01000	-	-	-	ADH_N,ADH_zinc_N
lcl|LT708304.1_prot_SIU01697.1_3111	419947.MRA_3078	5.74e-86	253.0	2E7QJ@1|root,33260@2|Bacteria,2GR2A@201174|Actinobacteria,23A88@1762|Mycobacteriaceae	201174|Actinobacteria	S	Protein of unknown function (DUF3349)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3349
lcl|LT708304.1_prot_SIU01699.1_3113	419947.MRA_3080	8.46e-239	655.0	COG0208@1|root,COG0208@2|Bacteria,2GK46@201174|Actinobacteria,234XW@1762|Mycobacteriaceae	201174|Actinobacteria	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	nrdF	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005971,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009987,GO:0018130,GO:0019438,GO:0019637,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0055086,GO:0071704,GO:0090304,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990204	1.17.4.1	ko:K00526	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	Ribonuc_red_sm
lcl|LT708304.1_prot_SIU01700.1_3114	419947.MRA_3081	0.0	1085.0	COG2072@1|root,COG2072@2|Bacteria,2GJEA@201174|Actinobacteria,235EI@1762|Mycobacteriaceae	201174|Actinobacteria	P	Flavoprotein involved in K transport	-	-	-	-	-	-	-	-	-	-	-	-	FMO-like,Pyr_redox_3
lcl|LT708304.1_prot_SIU01701.1_3115	419947.MRA_3082	2.3e-172	481.0	COG1309@1|root,COG1309@2|Bacteria,2GN0W@201174|Actinobacteria,233S6@1762|Mycobacteriaceae	201174|Actinobacteria	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
lcl|LT708304.1_prot_SIU01702.1_3116	419947.MRA_3083	0.0	1389.0	COG0209@1|root,COG0209@2|Bacteria,2GKX9@201174|Actinobacteria,232JS@1762|Mycobacteriaceae	201174|Actinobacteria	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	nrdE	GO:0000166,GO:0003674,GO:0003824,GO:0004748,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005971,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009987,GO:0016020,GO:0016491,GO:0016725,GO:0016728,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0051063,GO:0055086,GO:0055114,GO:0061731,GO:0071704,GO:0071944,GO:0090304,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902494,GO:1990204	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	RNR_N,Ribonuc_red_lgC,Ribonuc_red_lgN
lcl|LT708304.1_prot_SIU01703.1_3117	419947.MRA_3084	1.12e-109	315.0	COG1780@1|root,COG1780@2|Bacteria,2IM4D@201174|Actinobacteria,235Y6@1762|Mycobacteriaceae	201174|Actinobacteria	F	Probably involved in ribonucleotide reductase function	nrdI	GO:0000166,GO:0003674,GO:0005488,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010181,GO:0019538,GO:0032553,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564	-	ko:K03647	-	-	-	-	ko00000	-	-	-	Flavodoxin_NdrI
lcl|LT708304.1_prot_SIU01704.1_3118	419947.MRA_3085	1.8e-50	159.0	COG0695@1|root,COG0695@2|Bacteria,2IRCP@201174|Actinobacteria,23AMQ@1762|Mycobacteriaceae	201174|Actinobacteria	O	(Glutaredoxin-like protein) NrdH	nrdH	-	-	ko:K06191	-	-	-	-	ko00000	-	-	-	Glutaredoxin
lcl|LT708304.1_prot_SIU01705.1_3119	419947.MRA_3086	2.89e-124	354.0	COG0431@1|root,COG0431@2|Bacteria,2GMA7@201174|Actinobacteria,235U3@1762|Mycobacteriaceae	201174|Actinobacteria	S	FMN reductase	-	-	-	-	-	-	-	-	-	-	-	-	FMN_red
lcl|LT708304.1_prot_SIU01706.1_3120	419947.MRA_3087	1.84e-139	394.0	COG1309@1|root,COG1309@2|Bacteria,2GRIJ@201174|Actinobacteria,236P4@1762|Mycobacteriaceae	201174|Actinobacteria	K	tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
lcl|LT708304.1_prot_SIU01707.1_3121	419947.MRA_3088	8.6e-250	685.0	COG0389@1|root,COG0389@2|Bacteria,2GKHC@201174|Actinobacteria,23660@1762|Mycobacteriaceae	201174|Actinobacteria	L	Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis, in conjunction with the beta clamp from PolIII	dinP	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	2.7.7.7	ko:K02346	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	HHH_5,IMS,IMS_C,IMS_HHH
lcl|LT708304.1_prot_SIU01708.1_3122	419947.MRA_3089	3.32e-206	570.0	COG1028@1|root,COG1028@2|Bacteria,2I45Y@201174|Actinobacteria,233Z9@1762|Mycobacteriaceae	201174|Actinobacteria	IQ	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	GO:0000166,GO:0003674,GO:0003824,GO:0004303,GO:0005488,GO:0005496,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006629,GO:0006694,GO:0006703,GO:0008150,GO:0008152,GO:0008202,GO:0008210,GO:0008289,GO:0008610,GO:0009058,GO:0009987,GO:0010817,GO:0016229,GO:0016491,GO:0016614,GO:0016616,GO:0033764,GO:0034754,GO:0036094,GO:0042445,GO:0042446,GO:0042562,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044424,GO:0044444,GO:0044464,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0065007,GO:0065008,GO:0070401,GO:0071704,GO:0097159,GO:0099130,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903924	-	-	-	-	-	-	-	-	-	-	adh_short
lcl|LT708304.1_prot_SIU01709.1_3123	419947.MRA_3090	9.4e-148	416.0	COG1309@1|root,COG1309@2|Bacteria,2GND5@201174|Actinobacteria,234HT@1762|Mycobacteriaceae	201174|Actinobacteria	K	tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
